gs://eagle-test-bucket/frame1.jpg,Eagle_adult,0.37337662337662336,0.30416666666666664,,,0.7410714285714286,0.7694444444444445,,
gs://eagle-test-bucket/frame10.jpg,Eagle_adult,0.37987012987012986,0.3194444444444444,,,0.75,0.7722222222222223,,
gs://eagle-test-bucket/frame100.jpg,Eagle_adult,0.4082792207792208,0.35138888888888886,,,0.8214285714285714,0.8208333333333333,,
gs://eagle-test-bucket/frame100.jpg,Eagle_chick,0.3823051948051948,0.6222222222222222,,,0.42694805194805197,0.6888888888888889,,
gs://eagle-test-bucket/frame100.jpg,Eagle_chick,0.413961038961039,0.6013888888888889,,,0.45616883116883117,0.6305555555555555,,
gs://eagle-test-bucket/frame101.jpg,Eagle_adult,0.4163961038961039,0.3958333333333333,,,0.8222402597402597,0.8166666666666667,,
gs://eagle-test-bucket/frame101.jpg,Duck,0.7191558441558441,0.8027777777777778,,,0.7808441558441559,0.8861111111111111,,
gs://eagle-test-bucket/frame101.jpg,Eagle_chick,0.387987012987013,0.6111111111111112,,,0.44886363636363635,0.6555555555555556,,
gs://eagle-test-bucket/frame101.jpg,Eagle_chick,0.42694805194805197,0.5930555555555556,,,0.47564935064935066,0.625,,
gs://eagle-test-bucket/frame102.jpg,Eagle_adult,0.4050324675324675,0.4166666666666667,,,0.8214285714285714,0.8194444444444444,,
gs://eagle-test-bucket/frame102.jpg,Duck,0.7232142857142857,0.7583333333333333,,,0.7751623376623377,0.8819444444444444,,
gs://eagle-test-bucket/frame102.jpg,Eagle_chick,0.38392857142857145,0.625,,,0.4318181818181818,0.6708333333333333,,
gs://eagle-test-bucket/frame102.jpg,Eagle_chick,0.42288961038961037,0.6,,,0.4715909090909091,0.6333333333333333,,
gs://eagle-test-bucket/frame103.jpg,Eagle_adult,0.400974025974026,0.36666666666666664,,,0.8238636363636364,0.8263888888888888,,
gs://eagle-test-bucket/frame103.jpg,Duck,0.713474025974026,0.7638888888888888,,,0.7808441558441559,0.8777777777777778,,
gs://eagle-test-bucket/frame103.jpg,Eagle_chick,0.39042207792207795,0.6194444444444445,,,0.44155844155844154,0.6666666666666666,,
gs://eagle-test-bucket/frame103.jpg,Eagle_chick,0.42694805194805197,0.5958333333333333,,,0.46915584415584416,0.6263888888888889,,
gs://eagle-test-bucket/frame104.jpg,Eagle_adult,0.4017857142857143,0.41388888888888886,,,0.8133116883116883,0.8263888888888888,,
gs://eagle-test-bucket/frame104.jpg,Eagle_chick,0.38392857142857145,0.625,,,0.4439935064935065,0.6736111111111112,,
gs://eagle-test-bucket/frame104.jpg,Eagle_chick,0.4180194805194805,0.5972222222222222,,,0.48863636363636365,0.6486111111111111,,
gs://eagle-test-bucket/frame104.jpg,Duck,0.7069805194805194,0.7833333333333333,,,0.7840909090909091,0.8791666666666667,,
gs://eagle-test-bucket/frame105.jpg,Eagle_adult,0.4375,0.39166666666666666,,,0.8173701298701299,0.8194444444444444,,
gs://eagle-test-bucket/frame105.jpg,Duck,0.7175324675324676,0.7694444444444445,,,0.7792207792207793,0.875,,
gs://eagle-test-bucket/frame105.jpg,Eagle_chick,0.38636363636363635,0.6291666666666667,,,0.44805194805194803,0.6708333333333333,,
gs://eagle-test-bucket/frame105.jpg,Eagle_chick,0.4155844155844156,0.6013888888888889,,,0.46915584415584416,0.6402777777777777,,
